gbif_id,taxon_name,decimal_latitude,decimal_longitude
1890646472,Cephalophus niger,5.261162,-8.586771
1890646785,Cephalophus niger,5.311659,-8.757204
1890647936,Cephalophus niger,5.317792,-8.758004
1890648167,Cephalophus niger,5.37281,-8.584458
919416631,Cephalophus niger,6.06056,-9.06917
197039236,Cephalophus niger,8.525,-8.937
1890648504,Cephalophus niger,5.490819,-8.547517
197039522,Cephalophus niger,8.139,-8.573
197039540,Cephalophus niger,7.453,-10.693
1890648492,Cephalophus niger,5.464741,-8.483417
197039562,Cephalophus niger,4.9,-7.316
1890648305,Cephalophus niger,5.419533,-8.478202
1890647315,Cephalophus niger,5.514644,-8.301654
197039478,Cephalophus niger,7.533,-8.933
1890647762,Cephalophus niger,5.306725,-8.556101
1320838177,Cephalophus niger,7,-7.05
197039566,Cephalophus niger,6.174,-7.788
1890646564,Cephalophus niger,5.295157,-8.734242
1320336556,Cephalophus niger,5.82,-6.75
1890646766,Cephalophus niger,5.315728,-8.711751
1320620040,Cephalophus niger,6.22,-8.13
197039536,Cephalophus niger,8.032,-9.736
197039201,Cephalophus niger,8.531,-8.906
1890647008,Cephalophus niger,5.473059,-8.569025
197039544,Cephalophus niger,5.403,-7.732
1890646874,Cephalophus niger,5.395629,-8.681105
1321042693,Cephalophus niger,7.43,-3.47
1890647691,Cephalophus niger,5.254245,-8.578194
1890648501,Cephalophus niger,5.470742,-8.606914
1320091487,Cephalophus niger,6.92,-7.62
1890646813,Cephalophus niger,5.346419,-8.745141
1890646934,Cephalophus niger,5.40591,-8.690803
1890647204,Cephalophus niger,5.496483,-8.514517
1321009120,Cephalophus niger,5.35,-7.37
865719017,Cephalophus niger,5.25361,-5.00255
1890648098,Cephalophus niger,5.372418,-8.621952
1890648048,Cephalophus niger,5.36582,-8.384562
